image_path,x,y,w,h,class_id,class_name,signal_state
raw_frames\frame_00076_jpg.rf.a8e8efcb0122aee19edf055fbff5d93c.jpg,339,211,33,67,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.a8e8efcb0122aee19edf055fbff5d93c.jpg,363,213,33,58,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.a8e8efcb0122aee19edf055fbff5d93c.jpg,358,167,42,34,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.a8e8efcb0122aee19edf055fbff5d93c.jpg,413,263,33,76,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.a8e8efcb0122aee19edf055fbff5d93c.jpg,417,445,89,135,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,251,154,29,37,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,246,213,38,54,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,280,213,28,71,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,333,218,55,73,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,194,270,50,84,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,323,265,40,68,0,compliant_vehicle,green
raw_frames\frame_00076_jpg.rf.ca6a597cbe0f49a698127db5a6af75e5.jpg,367,270,26,73,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,232,223,68,84,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,319,195,35,70,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,362,194,21,69,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,400,264,55,82,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,306,245,32,73,0,compliant_vehicle,green
raw_frames\frame_00077_jpg.rf.1604b6008b219664cae615fde8fe6fdf.jpg,409,372,59,123,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,334,174,28,51,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,352,141,26,41,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,363,187,28,59,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,405,260,34,68,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,310,233,42,70,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,227,222,85,71,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,249,278,35,62,0,compliant_vehicle,green
raw_frames\frame_00078_jpg.rf.4035c5c01c6bae222f061e2885ac10d8.jpg,404,333,55,110,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,229,222,80,84,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,310,214,33,68,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,333,168,40,63,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,360,149,20,26,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,359,168,30,40,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,399,261,41,58,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.834a81330f15da32953cbfbed84f0245.jpg,395,320,52,68,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,294,217,32,69,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,254,171,40,61,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,284,153,27,59,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,205,233,25,91,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,191,309,56,69,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,340,210,59,75,0,compliant_vehicle,green
raw_frames\frame_00079_jpg.rf.87868fdd007fec5319223e0052ae920c.jpg,360,267,44,68,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,262,162,24,54,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,288,153,24,45,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,310,205,20,57,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,367,264,22,66,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,214,247,31,37,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,339,226,67,55,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.aed0a3474a6d98572d876405b56dadca.jpg,224,274,24,82,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,314,199,37,76,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,322,155,32,44,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,351,149,25,56,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,404,244,27,53,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,384,279,44,72,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,241,228,75,62,0,compliant_vehicle,green
raw_frames\frame_00080_jpg.rf.cd628f74ef8cb2ef167b64db1af75ec9.jpg,254,274,34,80,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,298,186,39,71,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,329,146,24,37,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,354,156,21,40,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,400,242,29,47,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,381,258,35,69,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,224,225,95,52,0,compliant_vehicle,green
raw_frames\frame_00081_jpg.rf.9ede1e487622377ff0248a5c138c6d51.jpg,250,268,33,58,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,296,190,36,52,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,357,143,23,42,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,366,242,33,83,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,400,230,24,76,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,227,225,92,53,0,compliant_vehicle,green
raw_frames\frame_00082_jpg.rf.262e411d77098de6ee6cb14a4137e8a0.jpg,252,267,27,60,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.3710c28a69f22381599daf7d2fdc31e3.jpg,311,184,42,52,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.3710c28a69f22381599daf7d2fdc31e3.jpg,266,138,25,40,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.3710c28a69f22381599daf7d2fdc31e3.jpg,246,213,38,85,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.3710c28a69f22381599daf7d2fdc31e3.jpg,219,219,28,75,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.3710c28a69f22381599daf7d2fdc31e3.jpg,339,217,56,71,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.f683a3f7b877ea2ef378567f8d2fab72.jpg,291,183,37,45,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.f683a3f7b877ea2ef378567f8d2fab72.jpg,351,136,28,55,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.f683a3f7b877ea2ef378567f8d2fab72.jpg,369,225,19,71,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.f683a3f7b877ea2ef378567f8d2fab72.jpg,396,230,20,70,0,compliant_vehicle,green
raw_frames\frame_00083_jpg.rf.f683a3f7b877ea2ef378567f8d2fab72.jpg,232,223,85,63,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.599cefe233a0ea67958110df6df1c9d2.jpg,276,240,115,226,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.599cefe233a0ea67958110df6df1c9d2.jpg,247,208,26,73,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.599cefe233a0ea67958110df6df1c9d2.jpg,207,218,45,65,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.599cefe233a0ea67958110df6df1c9d2.jpg,315,165,41,59,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.599cefe233a0ea67958110df6df1c9d2.jpg,341,234,72,51,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.793400058a49129f09cf8b30fd615df8.jpg,224,223,70,58,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.793400058a49129f09cf8b30fd615df8.jpg,286,173,40,47,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.793400058a49129f09cf8b30fd615df8.jpg,361,209,35,90,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.793400058a49129f09cf8b30fd615df8.jpg,392,216,44,85,0,compliant_vehicle,green
raw_frames\frame_00084_jpg.rf.793400058a49129f09cf8b30fd615df8.jpg,288,239,64,215,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,289,159,22,41,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,379,204,29,64,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,398,225,10,43,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,297,222,75,166,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,228,222,63,53,0,compliant_vehicle,green
raw_frames\frame_00085_jpg.rf.0c5ac714f899f52e6fad6eacea0affab.jpg,241,268,40,87,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,237,222,62,64,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,248,264,34,70,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,287,152,19,51,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,314,176,46,116,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,369,176,20,45,0,compliant_vehicle,green
raw_frames\frame_00087_jpg.rf.045793c51ca9637d1d7d1a38b2dbc137.jpg,392,196,17,57,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,238,170,26,38,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,226,194,29,61,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,341,163,23,40,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,273,170,55,118,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,331,212,59,60,0,compliant_vehicle,green
raw_frames\frame_00088_jpg.rf.3483c89a23e174a376ddc75514effa51.jpg,375,268,25,66,0,compliant_vehicle,green
raw_frames\frame_00089_jpg.rf.ee2db015a23fc24ce833a58b06a3428e.jpg,313,153,60,132,0,compliant_vehicle,green
raw_frames\frame_00089_jpg.rf.ee2db015a23fc24ce833a58b06a3428e.jpg,374,158,28,27,0,compliant_vehicle,green
raw_frames\frame_00089_jpg.rf.ee2db015a23fc24ce833a58b06a3428e.jpg,376,198,34,40,0,compliant_vehicle,green
raw_frames\frame_00089_jpg.rf.ee2db015a23fc24ce833a58b06a3428e.jpg,220,238,93,51,0,compliant_vehicle,green
raw_frames\frame_00089_jpg.rf.ee2db015a23fc24ce833a58b06a3428e.jpg,249,274,29,68,0,compliant_vehicle,green
raw_frames\frame_00090_jpg.rf.edaba5c481def2911f9e0b1e75db6bde.jpg,308,146,56,110,0,compliant_vehicle,green
raw_frames\frame_00090_jpg.rf.edaba5c481def2911f9e0b1e75db6bde.jpg,368,148,27,34,0,compliant_vehicle,green
raw_frames\frame_00090_jpg.rf.edaba5c481def2911f9e0b1e75db6bde.jpg,379,189,37,51,0,compliant_vehicle,green
raw_frames\frame_00090_jpg.rf.edaba5c481def2911f9e0b1e75db6bde.jpg,234,229,82,61,0,compliant_vehicle,green
raw_frames\frame_00090_jpg.rf.edaba5c481def2911f9e0b1e75db6bde.jpg,249,268,31,77,0,compliant_vehicle,green
raw_frames\frame_00091_jpg.rf.fb149dd6640d965d0f1679c0cf6ade55.jpg,314,141,47,98,0,compliant_vehicle,green
raw_frames\frame_00091_jpg.rf.fb149dd6640d965d0f1679c0cf6ade55.jpg,369,142,26,32,0,compliant_vehicle,green
raw_frames\frame_00091_jpg.rf.fb149dd6640d965d0f1679c0cf6ade55.jpg,382,178,32,56,0,compliant_vehicle,green
raw_frames\frame_00091_jpg.rf.fb149dd6640d965d0f1679c0cf6ade55.jpg,228,230,88,50,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,318,137,40,87,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,365,143,34,29,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,374,177,35,40,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,229,229,77,55,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,357,265,62,78,0,compliant_vehicle,green
raw_frames\frame_00092_jpg.rf.df320efbcf338da6b50c3170110149f6.jpg,287,295,63,82,0,compliant_vehicle,green
raw_frames\frame_00093_jpg.rf.97686e9dee8e4b00df9f51516d470d9c.jpg,318,118,41,96,0,compliant_vehicle,green
raw_frames\frame_00093_jpg.rf.97686e9dee8e4b00df9f51516d470d9c.jpg,373,158,33,49,0,compliant_vehicle,green
raw_frames\frame_00093_jpg.rf.97686e9dee8e4b00df9f51516d470d9c.jpg,237,219,78,65,0,compliant_vehicle,green
raw_frames\frame_00093_jpg.rf.97686e9dee8e4b00df9f51516d470d9c.jpg,246,266,28,69,0,compliant_vehicle,green
raw_frames\frame_00093_jpg.rf.97686e9dee8e4b00df9f51516d470d9c.jpg,363,242,67,81,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,249,147,31,44,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,288,125,57,92,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,236,219,47,56,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,332,222,84,59,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,363,271,42,65,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.96b1aa79ca283e5dc4ef1cd848ec178a.jpg,227,270,213,355,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,320,118,28,76,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,363,146,33,42,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,353,227,68,50,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,286,255,137,414,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,226,202,84,80,0,compliant_vehicle,green
raw_frames\frame_00094_jpg.rf.fddfcc854e927121612a0fdfb5e43813.jpg,247,263,39,82,0,compliant_vehicle,green
raw_frames\frame_00095_jpg.rf.61f509d353f0ab6596d28dfd308f8372.jpg,302,111,54,71,0,compliant_vehicle,green
raw_frames\frame_00095_jpg.rf.61f509d353f0ab6596d28dfd308f8372.jpg,362,134,33,42,0,compliant_vehicle,green
raw_frames\frame_00095_jpg.rf.61f509d353f0ab6596d28dfd308f8372.jpg,363,204,48,57,0,compliant_vehicle,green
raw_frames\frame_00095_jpg.rf.61f509d353f0ab6596d28dfd308f8372.jpg,221,227,84,49,0,compliant_vehicle,green
raw_frames\frame_00095_jpg.rf.61f509d353f0ab6596d28dfd308f8372.jpg,250,266,28,86,0,compliant_vehicle,green
raw_frames\frame_00096_jpg.rf.45803674c8bf9ba5038584278601dbfd.jpg,220,228,79,48,0,compliant_vehicle,green
raw_frames\frame_00096_jpg.rf.45803674c8bf9ba5038584278601dbfd.jpg,238,266,38,69,0,compliant_vehicle,green
raw_frames\frame_00096_jpg.rf.45803674c8bf9ba5038584278601dbfd.jpg,315,107,21,64,0,compliant_vehicle,green
raw_frames\frame_00096_jpg.rf.45803674c8bf9ba5038584278601dbfd.jpg,367,134,17,31,0,compliant_vehicle,green
raw_frames\frame_00096_jpg.rf.45803674c8bf9ba5038584278601dbfd.jpg,322,215,103,370,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.08f099bb0016b64e85ebfa853b198c66.jpg,231,224,125,302,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.08f099bb0016b64e85ebfa853b198c66.jpg,353,212,77,61,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.08f099bb0016b64e85ebfa853b198c66.jpg,358,260,47,77,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.08f099bb0016b64e85ebfa853b198c66.jpg,263,128,20,46,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.08f099bb0016b64e85ebfa853b198c66.jpg,292,103,34,69,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.ec2f8237237e94728b22fd45b7f4346f.jpg,366,192,57,39,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.ec2f8237237e94728b22fd45b7f4346f.jpg,239,262,55,74,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.ec2f8237237e94728b22fd45b7f4346f.jpg,210,215,86,55,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.ec2f8237237e94728b22fd45b7f4346f.jpg,361,128,32,54,0,compliant_vehicle,green
raw_frames\frame_00097_jpg.rf.ec2f8237237e94728b22fd45b7f4346f.jpg,309,105,41,57,0,compliant_vehicle,green
raw_frames\frame_00098_jpg.rf.b03384c978d6a933bce10aa66ced6a56.jpg,349,124,33,32,0,compliant_vehicle,green
raw_frames\frame_00098_jpg.rf.b03384c978d6a933bce10aa66ced6a56.jpg,311,199,28,64,0,compliant_vehicle,green
raw_frames\frame_00098_jpg.rf.b03384c978d6a933bce10aa66ced6a56.jpg,349,197,69,307,0,compliant_vehicle,green
raw_frames\frame_00098_jpg.rf.b03384c978d6a933bce10aa66ced6a56.jpg,180,497,50,91,0,compliant_vehicle,green
raw_frames\frame_00098_jpg.rf.b03384c978d6a933bce10aa66ced6a56.jpg,237,270,41,73,0,compliant_vehicle,green
raw_frames\frame_00099_jpg.rf.114d1f12e7d1da73dcae440d51043653.jpg,240,249,42,85,0,compliant_vehicle,green
raw_frames\frame_00099_jpg.rf.114d1f12e7d1da73dcae440d51043653.jpg,307,187,38,70,0,compliant_vehicle,green
raw_frames\frame_00099_jpg.rf.114d1f12e7d1da73dcae440d51043653.jpg,340,174,67,297,0,compliant_vehicle,green
raw_frames\frame_00099_jpg.rf.114d1f12e7d1da73dcae440d51043653.jpg,321,102,39,72,0,compliant_vehicle,green
raw_frames\frame_00099_jpg.rf.114d1f12e7d1da73dcae440d51043653.jpg,359,114,20,63,0,compliant_vehicle,green
raw_frames\frame_00100_jpg.rf.0b3fe9ae3e156983830d30cd2cc9baf5.jpg,246,242,39,100,0,compliant_vehicle,green
raw_frames\frame_00100_jpg.rf.0b3fe9ae3e156983830d30cd2cc9baf5.jpg,294,183,40,55,0,compliant_vehicle,green
raw_frames\frame_00100_jpg.rf.0b3fe9ae3e156983830d30cd2cc9baf5.jpg,337,165,83,266,0,compliant_vehicle,green
raw_frames\frame_00100_jpg.rf.0b3fe9ae3e156983830d30cd2cc9baf5.jpg,343,117,30,45,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.949ed21397cd0d7aae2696d517b33224.jpg,356,236,52,86,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.949ed21397cd0d7aae2696d517b33224.jpg,286,165,51,68,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.949ed21397cd0d7aae2696d517b33224.jpg,231,168,88,210,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.e0ccecfd3b77bdda88a0bded70aefaf4.jpg,239,244,53,76,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.e0ccecfd3b77bdda88a0bded70aefaf4.jpg,304,167,31,57,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.e0ccecfd3b77bdda88a0bded70aefaf4.jpg,334,152,66,246,0,compliant_vehicle,green
raw_frames\frame_00101_jpg.rf.e0ccecfd3b77bdda88a0bded70aefaf4.jpg,399,158,34,75,0,compliant_vehicle,green
raw_frames\frame_00102_jpg.rf.7bb965c9b229803508fca75c6f6b37d2.jpg,235,228,35,74,0,compliant_vehicle,green
raw_frames\frame_00102_jpg.rf.7bb965c9b229803508fca75c6f6b37d2.jpg,312,155,24,73,0,compliant_vehicle,green
raw_frames\frame_00102_jpg.rf.7bb965c9b229803508fca75c6f6b37d2.jpg,335,155,67,203,0,compliant_vehicle,green
raw_frames\frame_00102_jpg.rf.7bb965c9b229803508fca75c6f6b37d2.jpg,407,167,45,67,0,compliant_vehicle,green
raw_frames\frame_00103_jpg.rf.ba33c30f180648c6ec1511423cf09dbd.jpg,231,221,35,64,0,compliant_vehicle,green
raw_frames\frame_00103_jpg.rf.ba33c30f180648c6ec1511423cf09dbd.jpg,313,154,28,52,0,compliant_vehicle,green
raw_frames\frame_00103_jpg.rf.ba33c30f180648c6ec1511423cf09dbd.jpg,337,148,72,186,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.227f25115e011e9ecdd61e79de729bc9.jpg,252,143,76,148,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.227f25115e011e9ecdd61e79de729bc9.jpg,352,297,52,97,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.227f25115e011e9ecdd61e79de729bc9.jpg,382,228,43,50,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.e234c1739a03993e1cefc7f8b9c3369b.jpg,221,216,34,62,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.e234c1739a03993e1cefc7f8b9c3369b.jpg,244,298,35,82,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.e234c1739a03993e1cefc7f8b9c3369b.jpg,291,144,25,38,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.e234c1739a03993e1cefc7f8b9c3369b.jpg,317,148,19,43,0,compliant_vehicle,green
raw_frames\frame_00104_jpg.rf.e234c1739a03993e1cefc7f8b9c3369b.jpg,336,136,60,174,0,compliant_vehicle,green
raw_frames\frame_00105_jpg.rf.acc57f759b4bf2db5fac8a0851d06fde.jpg,235,271,49,89,0,compliant_vehicle,green
raw_frames\frame_00105_jpg.rf.acc57f759b4bf2db5fac8a0851d06fde.jpg,323,138,64,142,0,compliant_vehicle,green
raw_frames\frame_00105_jpg.rf.acc57f759b4bf2db5fac8a0851d06fde.jpg,288,134,30,45,0,compliant_vehicle,green
raw_frames\frame_00106_jpg.rf.612c2a06448b032607bbc93b15c5524d.jpg,248,264,39,90,0,compliant_vehicle,green
raw_frames\frame_00106_jpg.rf.612c2a06448b032607bbc93b15c5524d.jpg,289,124,23,66,0,compliant_vehicle,green
raw_frames\frame_00106_jpg.rf.612c2a06448b032607bbc93b15c5524d.jpg,320,121,18,40,0,compliant_vehicle,green
raw_frames\frame_00106_jpg.rf.612c2a06448b032607bbc93b15c5524d.jpg,334,138,56,136,0,compliant_vehicle,green
raw_frames\frame_00107_jpg.rf.b38c8c643ecab23933f14f3a73a8c13f.jpg,260,123,50,107,0,compliant_vehicle,green
raw_frames\frame_00107_jpg.rf.b38c8c643ecab23933f14f3a73a8c13f.jpg,366,249,42,80,0,compliant_vehicle,green
raw_frames\frame_00107_jpg.rf.b38c8c643ecab23933f14f3a73a8c13f.jpg,201,284,54,95,0,compliant_vehicle,green
raw_frames\frame_00108_jpg.rf.3543077d2bd793c144a09d9e258ef3c2.jpg,323,121,65,108,0,compliant_vehicle,green
raw_frames\frame_00108_jpg.rf.3543077d2bd793c144a09d9e258ef3c2.jpg,285,142,25,45,0,compliant_vehicle,green
